year,mileage,model_name,model_brand_name,transmission,fuelType,sellingCondition,bodyType,mileageUnit,interiorColor,engineType,gradeScore,isFirstOwner
2005,35054,echo,toyota,automatic,petrol,foreign,sedan,km,grey,4-cylinder(i4),5.0,true
2009,74770,corolla,toyota,automatic,petrol,foreign,sedan,km,grey,4-cylinder(i4),4.599999904632568,true
2006,249309,corolla,toyota,manual,petrol,foreign,sedan,km,grey,4-cylinder(i4),4.800000190734863,true
2013,98276,glk 350,mercedes-benz,automatic,petrol,foreign,suv,km,black,6-cylinder(v6),4.699999809265137,true
2010,95850,sienna,toyota,automatic,petrol,foreign,suv,km,grey,4-cylinder(i4),4.699999809265137,true
2010,85244,sienna,toyota,automatic,petrol,foreign,suv,km,silver,4-cylinder(i4),4.800000190734863,true
2019,29628,rogue,nissan,automatic,petrol,foreign,suv,km,black,4-cylinder(i4),5.0,true
2013,157202,venza,toyota,automatic,petrol,foreign,hatchback,km,grey,4-cylinder(i4),4.599999904632568,true
2008,246012,4-runner,toyota,automatic,petrol,foreign,suv,km,grey,6-cylinder(v6),4.900000095367432,true
2004,168704,rx 350,lexus,automatic,petrol,local,suv,km,ash,6-cylinder(v6),4.400000095367432,true
2012,87846,corolla,toyota,automatic,petrol,foreign,sedan,km,grey,4-cylinder(i4),4.5,true
2010,84587,tacoma,toyota,automatic,petrol,foreign,suv,km,grey,6-cylinder(i6),4.900000095367432,true
2004,248977,rx 330,lexus,automatic,petrol,foreign,suv,km,grey,6-cylinder(v6),4.800000190734863,true
2014,103812,4-runner,toyota,automatic,petrol,foreign,suv,km,black,8-cylinder(v8),4.900000095367432,true
2010,214030,range rover sport,land rover,automatic,petrol,foreign,suv,km,brown,8-cylinder(v8),4.900000095367432,true
2012,121913,camry,toyota,automatic,petrol,foreign,sedan,km,cream,4-cylinder(i4),4.800000190734863,true
2011,128377,accord,honda,automatic,petrol,foreign,suv,km,black,4-cylinder(i4),4.900000095367432,true
2010,198111,e 350,mercedes-benz,automatic,petrol,foreign,sedan,km,grey,6-cylinder(v6),4.400000095367432,true
2010,83019,es 350,lexus,automatic,petrol,foreign,suv,km,cream,6-cylinder(v6),4.900000095367432,true
2010,80512,c 300,mercedes-benz,automatic,petrol,foreign,suv,km,grey,6-cylinder(v6),4.800000190734863,true
2009,120568,mdx,acura,automatic,petrol,foreign,suv,km,grey,6-cylinder(i6),5.0,true
2012,76115,corolla,toyota,automatic,petrol,foreign,coupe,km,black,4-cylinder(i4),4.900000095367432,true
2016,73331,corolla,toyota,automatic,petrol,foreign,coupe,km,black,4-cylinder(i4),4.900000095367432,true
2006,190783,frontier,nissan,automatic,petrol,foreign,pickup,km,grey,6-cylinder(i6),4.699999809265137,true
2009,126421,corolla,toyota,automatic,petrol,foreign,sedan,km,black,4-cylinder(i4),4.900000095367432,true
2015,102418,camry,toyota,automatic,petrol,foreign,sedan,km,black,4-cylinder(i4),4.900000095367432,true
2008,72398,raider,mitsubishi,automatic,petrol,foreign,pickup,km,grey,6-cylinder(v6),4.5,true
2016,44001,corolla,toyota,automatic,petrol,foreign,sedan,km,grey,4-cylinder(i4),4.699999809265137,true
2010,69441,rav 4,toyota,automatic,petrol,foreign,suv,km,grey,4-cylinder(i4),4.599999904632568,true
2016,33001,camry,toyota,automatic,petrol,foreign,sedan,km,black,4-cylinder(i4),4.800000190734863,true
2014,102443,camry,toyota,automatic,petrol,foreign,coupe,km,cream,4-cylinder(i4),5.0,true
2014,25904,is 250,lexus,automatic,petrol,foreign,sedan,km,black,6-cylinder(v6),4.599999904632568,true
2011,120519,hilux,toyota,automatic,petrol,local,pickup,km,brown,6-cylinder(v6),4.800000190734863,true
2012,85853,e 350,mercedes-benz,automatic,petrol,foreign,sedan,km,black,6-cylinder(i6),4.900000095367432,true
2009,56608,pilot,honda,automatic,petrol,foreign,suv,km,black,6-cylinder(v6),4.800000190734863,true
2016,35,camry,toyota,automatic,petrol,new,suv,km,ash,4-cylinder(i4),5.0,true
2013,119388,focus,ford,automatic,petrol,foreign,sedan,km,ash,4-cylinder(i4),5.0,true
2005,167323,tribute,mazda,automatic,petrol,foreign,suv,km,black,6-cylinder(i6),5.0,true
2003,91499,rx 330,lexus,automatic,petrol,foreign,suv,km,black,6-cylinder(i6),4.900000095367432,true
2011,81664,venza,toyota,automatic,petrol,foreign,suv,km,brown,4-cylinder(i4),4.900000095367432,true
2012,158971,sienna,toyota,automatic,petrol,foreign,minivan,km,grey,6-cylinder(v6),4.599999904632568,true
2006,65001,ridgeline,honda,automatic,petrol,foreign,pickup,km,grey,6-cylinder(i6),4.699999809265137,true
2016,5469,wrangler,jeep,automatic,petrol,foreign,suv,km,grey,6-cylinder(v6),5.0,true
2015,47878,rav 4,toyota,automatic,petrol,foreign,suv,km,black & brown,4-cylinder(i4),4.400000095367432,true
2015,12126,camry,toyota,automatic,petrol,foreign,sedan,km,grey,4-cylinder(i4),4.699999809265137,true
2004,93985,corolla,toyota,automatic,petrol,foreign,sedan,km,grey,4-cylinder(i4),4.800000190734863,true
2013,42041,camry,toyota,automatic,petrol,foreign,sedan,km,black,4-cylinder(i4),5.0,true
2008,50501,c 300,mercedes-benz,automatic,petrol,foreign,sedan,km,black,6-cylinder(i6),5.0,true
2014,32411,e 350,mercedes-benz,automatic,petrol,foreign,sedan,km,black,6-cylinder(i6),5.0,true
2012,34881,c 250,mercedes-benz,automatic,petrol,foreign,sedan,km,grey,4-cylinder(i4),4.699999809265137,true
2013,22936,e 350,mercedes-benz,automatic,petrol,foreign,sedan,km,grey,6-cylinder(i6),5.0,true
2008,62001,sienna,toyota,automatic,petrol,foreign,bus,km,grey,5-cylinder(i5),4.599999904632568,true
2008,55561,edge,ford,automatic,petrol,foreign,suv,km,grey,4-cylinder(i4),4.699999809265137,true
2006,121362,corolla,toyota,automatic,petrol,foreign,sedan,km,ash,4-cylinder(i4),4.699999809265137,true
2008,82503,highlander,toyota,automatic,petrol,foreign,suv,km,grey,6-cylinder(v6),4.400000095367432,true
2007,155892,caliber,dodge,automatic,petrol,foreign,station wagon,km,grey,4-cylinder(i4),5.0,true
2012,86235,camry,toyota,automatic,petrol,foreign,sedan,km,grey,4-cylinder(i4),4.900000095367432,true
2009,236299,corolla,toyota,automatic,petrol,foreign,sedan,km,grey,4-cylinder(i4),4.699999809265137,true
2015,45386,highlander,toyota,automatic,petrol,foreign,suv,km,cream,6-cylinder(i6),5.0,true
2010,50382,4-runner,toyota,automatic,petrol,foreign,suv,km,black,6-cylinder(i6),5.0,true
2001,132078,323,mazda,automatic,petrol,foreign,suv,km,grey,4-cylinder(i4),4.800000190734863,true
2005,110324,pilot,honda,automatic,petrol,foreign,suv,km,grey,6-cylinder(v6),4.900000095367432,true
2016,38773,tacoma,toyota,automatic,petrol,foreign,suv,km,grey,6-cylinder(v6),4.900000095367432,true
2018,40860,camry,toyota,automatic,petrol,foreign,suv,km,grey,4-cylinder(i4),4.900000095367432,true
2010,129614,rav 4,toyota,automatic,petrol,foreign,suv,km,brown,6-cylinder(v6),4.900000095367432,true
2006,241537,gs 300,lexus,automatic,petrol,foreign,suv,km,black,6-cylinder(i6),4.599999904632568,true
2006,58000,r 500,mercedes-benz,automatic,petrol,foreign,suv,km,cream,8-cylinder(v8),4.800000190734863,true
2008,179532,sienna,toyota,automatic,petrol,foreign,minivan,km,grey,6-cylinder(v6),4.800000190734863,true
2011,70500,tundra,toyota,automatic,petrol,foreign,pickup,km,grey,8-cylinder(v8),4.800000190734863,true
1999,80424,sienna,toyota,automatic,petrol,foreign,suv,km,silver,6-cylinder(i6),4.699999809265137,true
2011,116711,genesis,hyundai,automatic,petrol,foreign,sedan,km,black,6-cylinder(v6),4.800000190734863,true
2010,97170,e 350,mercedes-benz,automatic,petrol,foreign,sedan,km,gold,6-cylinder(v6),4.5,true
2015,124275,versa,nissan,automatic,petrol,foreign,suv,km,black,4-cylinder(i4),4.900000095367432,true
2004,156041,tl,acura,automatic,petrol,foreign,suv,km,grey,4-cylinder(i4),4.699999809265137,true
2010,75341,4-runner,toyota,automatic,petrol,foreign,suv,km,black,4-cylinder(i4),4.900000095367432,true
2011,211407,camry,toyota,automatic,petrol,foreign,suv,km,grey,4-cylinder(i4),4.900000095367432,true
2008,110972,highlander,toyota,automatic,petrol,foreign,suv,km,ash,6-cylinder(v6),5.0,true
2006,99835,avalon,toyota,automatic,petrol,new,sedan,km,grey,6-cylinder(i6),4.800000190734863,true
2014,81408,accord,honda,automatic,petrol,foreign,sedan,km,grey,4-cylinder(i4),5.0,true
2013,105745,sonata,hyundai,automatic,petrol,foreign,suv,km,grey,4-cylinder(i4),5.0,true
2002,66302,rav 4,toyota,automatic,petrol,foreign,suv,km,grey,4-cylinder(i4),4.599999904632568,true
2001,87100,rav 4,toyota,automatic,petrol,foreign,suv,km,grey,4-cylinder(i4),4.599999904632568,true
2004,284538,corolla,toyota,automatic,petrol,foreign,sedan,km,grey,4-cylinder(i4),4.599999904632568,true
2016,54112,camry,toyota,automatic,petrol,foreign,sedan,km,black,4-cylinder(i4),4.699999809265137,true
2009,208342,vibe,pontiac,automatic,petrol,foreign,station wagon,km,grey,5-cylinder(i5),4.5,true
2014,78692,sienna,toyota,automatic,petrol,foreign,minivan,km,grey,6-cylinder(v6),4.900000095367432,true
2009,106540,sienna,toyota,automatic,petrol,foreign,suv,km,grey,6-cylinder(i6),4.800000190734863,true
2009,80772,vibe,pontiac,automatic,petrol,foreign,hatchback,km,grey,4-cylinder(i4),4.800000190734863,true
2012,90462,gl 450,mercedes-benz,automatic,petrol,foreign,suv,km,cream,8-cylinder(v8),4.900000095367432,true
2011,68402,rx 350,lexus,automatic,petrol,foreign,suv,km,black,6-cylinder(v6),4.900000095367432,true
2012,79500,edge,ford,automatic,petrol,foreign,suv,km,black,6-cylinder(i6),4.900000095367432,true
2019,6224,camry,toyota,automatic,petrol,foreign,sedan,km,black,4-cylinder(i4),4.900000095367432,true
2007,137307,gs 350,lexus,automatic,petrol,foreign,sedan,km,black,6-cylinder(i6),4.800000190734863,true
2011,129223,crosstour,honda,automatic,petrol,foreign,suv,km,cream,6-cylinder(v6),4.900000095367432,true
2006,126074,gs 300,lexus,automatic,petrol,local,sedan,km,cream,6-cylinder(v6),4.599999904632568,true
2009,278276,sienna,toyota,automatic,petrol,foreign,minivan,km,maroon,6-cylinder(i6),4.699999809265137,true
2013,80717,jx,infiniti,automatic,petrol,foreign,suv,km,cream,6-cylinder(v6),4.900000095367432,true
2005,143763,touareg,volkswagen,automatic,petrol,local,suv,km,cream,8-cylinder(v8),4.900000095367432,true
2005,165944,altima,nissan,automatic,petrol,local,suv,km,grey,4-cylinder(i4),4.599999904632568,true
2013,109909,rx 350,lexus,automatic,petrol,local,sedan,km,black & maroon,4-cylinder(i4),4.900000095367432,true
2008,133681,civic,honda,automatic,petrol,foreign,suv,km,grey,4-cylinder(i4),4.800000190734863,true
2013,67682,es 350,lexus,automatic,petrol,foreign,sedan,km,cream,6-cylinder(i6),5.0,true
2007,138252,ridgeline,honda,automatic,petrol,foreign,suv,km,grey,6-cylinder(v6),4.800000190734863,true
2012,16530,camry,toyota,automatic,petrol,foreign,suv,km,black & grey,4-cylinder(i4),4.699999809265137,true
2009,126263,vibe,pontiac,automatic,petrol,foreign,hatchback,km,black,4-cylinder(i4),4.900000095367432,true
2013,67543,highlander,toyota,automatic,petrol,foreign,suv,km,grey,6-cylinder(v6),4.900000095367432,true
2010,130687,corolla,toyota,automatic,petrol,foreign,sedan,km,grey,4-cylinder(i4),4.699999809265137,true
2011,95204,sienna,toyota,automatic,petrol,foreign,minivan,km,grey,6-cylinder(v6),4.800000190734863,true
2008,78964,is 350,lexus,automatic,petrol,foreign,sedan,km,black,6-cylinder(v6),4.5,true
2013,78588,range rover evoque,land rover,automatic,petrol,foreign,suv,km,black,4-cylinder(i4),4.800000190734863,true
2013,97826,rx 350,lexus,automatic,petrol,foreign,suv,km,black,6-cylinder(v6),4.800000190734863,true
2007,252152,ml 350,mercedes-benz,automatic,petrol,foreign,suv,km,cream,6-cylinder(i6),4.800000190734863,true
2006,86089,gs 460,lexus,automatic,petrol,foreign,sedan,km,black,6-cylinder(v6),4.599999904632568,true
2020,7346,corolla,toyota,automatic,petrol,foreign,hatchback,km,grey,4-cylinder(i4),5.0,true
2008,175651,rav 4,toyota,automatic,petrol,foreign,crossover,km,grey,6-cylinder(v6),5.0,true
2010,94821,rav 4,toyota,automatic,petrol,foreign,suv,km,grey,4-cylinder(i4),4.400000095367432,true
2010,276326,cr-v,honda,automatic,petrol,foreign,suv,km,black,4-cylinder(i4),4.900000095367432,true
2009,78612,highlander,toyota,automatic,petrol,foreign,suv,km,grey,6-cylinder(i6),5.0,true
2011,112642,explorer,ford,automatic,petrol,local,suv,km,yellow,6-cylinder(i6),4.400000095367432,true
2016,33045,camry,toyota,automatic,petrol,foreign,sedan,km,grey,4-cylinder(i4),4.699999809265137,true
2011,52664,sienna,toyota,automatic,petrol,foreign,minivan,km,white,6-cylinder(v6),5.0,true
2013,113509,crosstour,honda,automatic,petrol,foreign,hatchback,km,black,4-cylinder(i4),5.0,true
2014,191262,pathfinder,nissan,automatic,petrol,foreign,suv,km,black,6-cylinder(i6),5.0,true
2004,222856,mdx,acura,automatic,petrol,foreign,suv,km,grey,6-cylinder(i6),5.0,true
2013,193765,jx,infiniti,automatic,petrol,foreign,suv,km,black,6-cylinder(v6),5.0,true
2013,106165,ml 350,mercedes-benz,automatic,petrol,foreign,suv,km,black,6-cylinder(i6),4.800000190734863,true
2006,84158,ml 350,mercedes-benz,automatic,petrol,local,suv,km,brown,6-cylinder(v6),4.699999809265137,true
2005,256354,mdx,acura,automatic,petrol,foreign,suv,km,grey,6-cylinder(i6),5.0,true
2007,136504,mdx,acura,automatic,petrol,foreign,suv,km,grey,6-cylinder(i6),5.0,true
2008,144001,es 350,lexus,automatic,petrol,foreign,sedan,km,grey,6-cylinder(v6),4.699999809265137,true
2006,144128,rav 4,toyota,automatic,petrol,foreign,suv,km,maroon,4-cylinder(i4),4.699999809265137,true
2014,61359,glk 350,mercedes-benz,automatic,petrol,foreign,coupe,km,grey,6-cylinder(v6),4.800000190734863,true
2007,89050,gs 350,lexus,automatic,petrol,foreign,sedan,km,cream,6-cylinder(v6),4.5,true
2011,74634,sonata,hyundai,automatic,petrol,foreign,sedan,km,black & grey,4-cylinder(i4),5.0,true
1999,9686,sienna,toyota,automatic,petrol,foreign,suv,km,silver,6-cylinder(i6),4.900000095367432,true
2015,65149,corolla,toyota,automatic,petrol,foreign,suv,km,ash,4-cylinder(i4),5.0,true
2008,62001,camry,toyota,automatic,petrol,foreign,sedan,km,grey,4-cylinder(i4),4.599999904632568,true
2007,123051,es 350,lexus,automatic,petrol,foreign,sedan,km,black,6-cylinder(v6),4.599999904632568,true
2012,163563,300 m,chrysler,automatic,petrol,foreign,sedan,km,black,6-cylinder(i6),4.699999809265137,true
2015,11415,camry,toyota,automatic,petrol,local,sedan,km,black,4-cylinder(i4),4.900000095367432,true
2011,98581,camry,toyota,automatic,petrol,foreign,sedan,km,grey,4-cylinder(i4),4.599999904632568,true
2005,197982,accord,honda,automatic,petrol,foreign,sedan,km,cream,6-cylinder(h6),4.5,true
2017,64076,corolla,toyota,automatic,petrol,foreign,sedan,km,brown,4-cylinder(i4),4.900000095367432,true
2007,115741,highlander,toyota,automatic,petrol,foreign,suv,km,brown,6-cylinder(v6),4.800000190734863,true
2008,142416,corolla,toyota,automatic,petrol,foreign,suv,km,grey,4-cylinder(i4),5.0,true
2016,54510,l200,mitsubishi,automatic,petrol,local,pickup,km,grey,4-cylinder(i4),4.599999904632568,true
2016,70110,highlander,toyota,automatic,petrol,foreign,suv,km,brown,6-cylinder(v6),4.900000095367432,true
2004,105209,sienna,toyota,automatic,petrol,foreign,suv,km,grey,6-cylinder(v6),4.699999809265137,true
2015,76914,rav 4,toyota,automatic,petrol,foreign,suv,km,black,4-cylinder(i4),4.900000095367432,true
2004,115870,vibe,pontiac,automatic,petrol,foreign,suv,km,grey,4-cylinder(i4),4.800000190734863,true
2010,136032,glk 350,mercedes-benz,automatic,petrol,foreign,suv,km,cream,6-cylinder(v6),4.900000095367432,true
2003,143579,vibe,pontiac,automatic,petrol,foreign,hatchback,km,grey,4-cylinder(i4),5.0,true
2007,138650,camry,toyota,automatic,petrol,foreign,sedan,km,maroon,4-cylinder(i4),4.800000190734863,true
2012,89902,es 350,lexus,automatic,petrol,foreign,sedan,km,black,6-cylinder(i6),4.699999809265137,true
2007,110415,accord,honda,automatic,petrol,foreign,sedan,km,grey,4-cylinder(i4),4.900000095367432,true
2008,84556,highlander,toyota,automatic,petrol,foreign,suv,km,grey,6-cylinder(v6),5.0,true
2014,168261,rx 350,lexus,automatic,petrol,foreign,suv,km,black,6-cylinder(v6),4.800000190734863,true
2010,72105,4-runner,toyota,automatic,petrol,foreign,suv,km,cream,6-cylinder(v6),4.900000095367432,true
2017,37895,rdx,acura,automatic,petrol,foreign,suv,km,cream,6-cylinder(i6),4.699999809265137,true
2008,197140,accord,honda,automatic,petrol,foreign,sedan,km,grey,6-cylinder(v6),4.800000190734863,true
2009,87374,genesis,hyundai,automatic,petrol,foreign,sedan,km,black,6-cylinder(v6),4.900000095367432,true
2012,85316,camry,toyota,automatic,petrol,foreign,sedan,km,grey,4-cylinder(i4),5.0,true
2012,88476,gl 350,mercedes-benz,automatic,petrol,foreign,suv,km,black,6-cylinder(i6),5.0,true
2013,66856,glk 350,mercedes-benz,automatic,petrol,foreign,suv,km,black,6-cylinder(v6),5.0,true
2016,32744,corolla,toyota,automatic,petrol,foreign,sedan,km,black,4-cylinder(i4),5.0,true
2018,12085,gs8,gac,automatic,petrol,local,suv,km,black,6-cylinder(i6),4.900000095367432,true
2012,89453,x6,bmw,automatic,petrol,foreign,hatchback,km,cream,6-cylinder(i6),4.699999809265137,true
2003,205175,highlander,toyota,automatic,petrol,foreign,crossover,km,ash,6-cylinder(v6),4.5,true
2003,62001,corolla,toyota,automatic,petrol,foreign,sedan,km,grey,4-cylinder(i4),4.699999809265137,true
2007,79890,es 350,lexus,automatic,petrol,foreign,sedan,km,grey,6-cylinder(v6),5.0,true
2013,49074,tacoma,toyota,automatic,petrol,local,pickup,km,grey,4-cylinder(i4),4.699999809265137,true
2012,49711,e 350,mercedes-benz,automatic,petrol,foreign,sedan,km,brown,6-cylinder(v6),4.900000095367432,true
2008,115383,highlander,toyota,automatic,petrol,foreign,sedan,km,black,6-cylinder(i6),4.900000095367432,true
2013,136944,edge,ford,automatic,petrol,foreign,suv,km,cream,6-cylinder(i6),4.900000095367432,true
2009,221357,venza,toyota,automatic,petrol,foreign,suv,km,cream,6-cylinder(i6),4.900000095367432,true
2013,120663,cr-v,honda,automatic,petrol,local,suv,km,grey,4-cylinder(i4),4.699999809265137,true
2005,91244,es 330,lexus,automatic,petrol,foreign,sedan,km,grey,6-cylinder(v6),4.800000190734863,true
2014,27539,hilux,toyota,automatic,petrol,foreign,pickup,km,red,4-cylinder(i4),4.900000095367432,true
2005,202974,f 150,ford,automatic,petrol,local,other,km,grey,8-cylinder(v8),4.699999809265137,true
2018,23665,camry,toyota,automatic,petrol,foreign,sedan,km,grey,4-cylinder(i4),4.800000190734863,true
2009,86881,camry,toyota,automatic,petrol,foreign,sedan,km,grey,4-cylinder(i4),4.800000190734863,true
2007,152220,solara,toyota,automatic,petrol,foreign,sedan,km,grey,4-cylinder(i4),4.699999809265137,true
2014,94217,corolla,toyota,automatic,petrol,foreign,sedan,km,grey,4-cylinder(i4),5.0,true
2008,58579,scion,toyota,automatic,petrol,foreign,coupe,km,grey,4-cylinder(i4),4.900000095367432,true
2018,2626,camry,toyota,automatic,petrol,foreign,suv,km,grey,4-cylinder(i4),4.900000095367432,true
2018,32001,cr-v,honda,automatic,petrol,foreign,suv,km,grey,4-cylinder(i4),5.0,true
2007,73562,tacoma,toyota,automatic,petrol,foreign,suv,km,grey,6-cylinder(v6),4.900000095367432,true
2016,66171,corolla,toyota,automatic,petrol,foreign,suv,km,grey,4-cylinder(i4),4.900000095367432,true
2009,197147,corolla,toyota,automatic,petrol,foreign,sedan,km,cream,4-cylinder(i4),4.900000095367432,true
2009,137371,highlander,toyota,automatic,petrol,foreign,suv,km,cream,6-cylinder(v6),4.900000095367432,true
2004,202171,mdx,acura,automatic,petrol,foreign,suv,km,black,6-cylinder(v6),4.800000190734863,true
2007,103220,fx 35,infiniti,automatic,petrol,foreign,suv,km,black,6-cylinder(v6),4.699999809265137,true
2012,108513,glk 350,mercedes-benz,automatic,petrol,foreign,suv,km,silver,6-cylinder(i6),4.800000190734863,true
2012,131784,veloster,hyundai,automatic,petrol,foreign,hatchback,km,black,4-cylinder(i4),4.900000095367432,true
2009,87698,corolla,toyota,automatic,petrol,foreign,sedan,km,grey,4-cylinder(i4),4.800000190734863,true
2015,40658,corolla,toyota,automatic,petrol,foreign,sedan,km,black,4-cylinder(i4),4.900000095367432,true
2000,254713,zafira,opel,automatic,petrol,foreign,minivan,km,maroon,4-cylinder(i4),4.900000095367432,true
2011,174839,508,peugeot,manual,diesel,foreign,sedan,km,grey,4-cylinder(i4),4.699999809265137,true
2010,118630,e 350,mercedes-benz,automatic,petrol,foreign,sedan,km,black,6-cylinder(i6),4.800000190734863,true
2015,62342,es 350,lexus,automatic,petrol,foreign,sedan,km,black,6-cylinder(i6),5.0,true
2010,127311,serie iii,land rover,automatic,petrol,foreign,suv,km,grey,6-cylinder(v6),4.599999904632568,true
2007,80823,gx 470,lexus,automatic,petrol,foreign,suv,km,black,8-cylinder(v8),4.900000095367432,true
2011,96210,camry,toyota,automatic,petrol,foreign,sedan,km,cream,4-cylinder(i4),4.699999809265137,true
2009,106637,camry,toyota,automatic,petrol,foreign,sedan,km,ash,4-cylinder(i4),4.800000190734863,true
2007,111360,camry,toyota,automatic,petrol,foreign,sedan,km,ash,4-cylinder(i4),4.599999904632568,true
2008,171713,c 350,mercedes-benz,automatic,petrol,local,sedan,km,brown,6-cylinder(i6),4.800000190734863,true
2017,99092,corolla,toyota,automatic,petrol,foreign,sedan,km,cream & ash,4-cylinder(i4),4.900000095367432,true
2018,99092,corolla,toyota,automatic,petrol,foreign,sedan,km,cream,4-cylinder(i4),4.900000095367432,true
2017,80291,corolla,toyota,automatic,petrol,foreign,sedan,km,black,4-cylinder(i4),4.800000190734863,true
2006,22412,avalon,toyota,automatic,petrol,foreign,sedan,km,ash,6-cylinder(v6),4.599999904632568,true
2005,85043,4-runner,toyota,automatic,petrol,foreign,suv,km,black,6-cylinder(v6),4.900000095367432,true
2008,84674,mdx,acura,automatic,petrol,foreign,suv,km,cream,6-cylinder(v6),4.900000095367432,true
2007,61967,mdx,acura,automatic,petrol,foreign,suv,km,cream,6-cylinder(v6),4.900000095367432,true
2008,91087,mdx,acura,automatic,petrol,foreign,suv,km,black,6-cylinder(v6),4.900000095367432,true
2010,76511,sequoia,toyota,automatic,petrol,foreign,suv,km,cream,8-cylinder(v8),4.900000095367432,true
2012,86528,sienna,toyota,automatic,petrol,foreign,suv,km,cream,4-cylinder(i4),4.900000095367432,true
2013,118893,fusion,ford,automatic,petrol,foreign,sedan,km,black,4-cylinder(i4),5.0,true
2010,111897,crosstour,honda,automatic,petrol,foreign,suv,km,black,4-cylinder(i4),4.900000095367432,true
2009,107255,mdx,acura,automatic,petrol,foreign,suv,km,black,6-cylinder(v6),4.800000190734863,true
2007,107255,mdx,acura,automatic,petrol,foreign,suv,km,brown,6-cylinder(v6),4.800000190734863,true
2007,52384,sienna,toyota,automatic,petrol,foreign,minivan,km,grey,6-cylinder(v6),5.0,true
2011,35154,camry,toyota,automatic,petrol,foreign,sedan,km,grey,4-cylinder(i4),5.0,true
2007,78978,camry,toyota,automatic,petrol,foreign,sedan,km,grey,4-cylinder(i4),5.0,true
2004,154488,sienna,toyota,automatic,petrol,foreign,minivan,km,grey,6-cylinder(v6),4.5,true
2011,35124,camry,toyota,automatic,petrol,foreign,sedan,km,grey,4-cylinder(i4),5.0,true
2010,250577,c 300,mercedes-benz,automatic,petrol,foreign,sedan,km,ash,6-cylinder(v6),4.599999904632568,true
2009,85119,mdx,acura,automatic,petrol,foreign,suv,km,brown,6-cylinder(v6),4.800000190734863,true
2014,74848,gl 450,mercedes-benz,automatic,petrol,foreign,suv,km,black,8-cylinder(v8),4.900000095367432,true
2006,70441,rx 350,lexus,automatic,petrol,foreign,suv,km,black,6-cylinder(i6),4.800000190734863,true
2001,256508,c 200,mercedes-benz,automatic,petrol,foreign,coupe,km,grey,4-cylinder(i4),4.900000095367432,true
2004,77542,4-runner,toyota,automatic,petrol,foreign,suv,km,grey,6-cylinder(v6),4.900000095367432,true
2013,151340,glk 350,mercedes-benz,automatic,petrol,foreign,suv,km,cream,6-cylinder(v6),4.599999904632568,true
2014,185816,ml 350,mercedes-benz,automatic,petrol,foreign,suv,km,cream,6-cylinder(v6),4.800000190734863,true
2009,82678,corolla,toyota,automatic,petrol,foreign,sedan,km,black,4-cylinder(i4),4.699999809265137,true
2008,284817,es 350,lexus,automatic,petrol,local,sedan,km,cream,6-cylinder(i6),4.800000190734863,false
2012,162368,camry,toyota,automatic,petrol,foreign,sedan,km,ash & grey,4-cylinder(i4),4.900000095367432,true
2007,171574,es 350,lexus,automatic,petrol,foreign,sedan,km,cream,6-cylinder(i6),4.900000095367432,true
2012,177568,elantra,hyundai,automatic,petrol,foreign,sedan,km,cream,4-cylinder(i4),4.900000095367432,true
2006,93887,golf,volkswagen,automatic,petrol,foreign,convertible,km,cream,4-cylinder(i4),4.599999904632568,true
2003,241054,e 320,mercedes-benz,automatic,petrol,local,sedan,km,grey,6-cylinder(v6),4.699999809265137,true
2006,53416,4-runner,toyota,automatic,petrol,foreign,suv,km,cream,6-cylinder(v6),4.900000095367432,true
2008,43865,4-runner,toyota,automatic,petrol,foreign,suv,km,cream,6-cylinder(v6),5.0,true
2006,96580,gx 470,lexus,automatic,petrol,foreign,suv,km,cream,8-cylinder(v8),4.900000095367432,true
2005,168697,tl,acura,automatic,petrol,foreign,sedan,km,black,6-cylinder(v6),4.699999809265137,true
2007,140082,touareg,volkswagen,automatic,petrol,local,station wagon,km,grey,6-cylinder(v6),4.400000095367432,true
2011,159807,cooper countryman,mini,automatic,petrol,foreign,minivan,km,black,4-cylinder(i4),4.900000095367432,true
2004,86724,es 330,lexus,automatic,petrol,foreign,suv,km,grey,6-cylinder(i6),5.0,true
2013,139144,corolla,toyota,automatic,petrol,foreign,suv,km,grey,4-cylinder(i4),4.900000095367432,true
2009,156116,kuga,ford,automatic,petrol,foreign,suv,km,black,6-cylinder(i6),5.0,true
2016,50323,highlander,toyota,automatic,petrol,foreign,suv,km,cream,6-cylinder(i6),4.900000095367432,true
2010,71956,crosstour,honda,automatic,petrol,foreign,suv,km,black,6-cylinder(i6),4.900000095367432,true
2016,62446,cr-v,honda,automatic,petrol,foreign,suv,km,grey,4-cylinder(i4),5.0,true
2006,48801,4-runner,toyota,automatic,petrol,foreign,suv,km,brown,6-cylinder(v6),4.800000190734863,true
2006,56519,4-runner,toyota,automatic,petrol,foreign,suv,km,grey,6-cylinder(v6),4.800000190734863,true
2007,61997,4-runner,toyota,automatic,petrol,foreign,suv,km,brown,6-cylinder(v6),4.800000190734863,true
2005,76686,4-runner,toyota,automatic,petrol,foreign,suv,km,brown,6-cylinder(v6),4.800000190734863,true
2007,70782,rav 4,toyota,automatic,petrol,foreign,suv,km,grey,4-cylinder(i4),5.0,true
2006,76130,tacoma,toyota,automatic,petrol,foreign,suv,km,grey,6-cylinder(v6),4.900000095367432,true
2000,182272,c 180,mercedes-benz,automatic,petrol,foreign,sedan,km,grey,4-cylinder(i4),5.0,true
